Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,34,68,5,50,0.18453998592668019,0.20601426390587085,0.99364190332348856,0.99382976191434247,2018-05-26 15:16:24.535238,2018-05-26 16:04:56.161983
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,35,70,5,50,0.21177845151652228,0.19683296827289593,0.99319526956511306,0.9938455242606834,2018-05-26 15:16:24.535238,2018-05-26 16:06:19.338941
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,36,72,5,50,0.22939361507577635,0.19856545775415049,0.99226612569228156,0.99320581809367925,2018-05-26 15:16:24.535238,2018-05-26 16:07:43.510907
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,37,74,5,50,0.22669374501181433,0.21548823863755606,0.99210483590653686,0.99303875172681999,2018-05-26 15:16:24.535238,2018-05-26 16:09:08.095040
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,38,76,5,50,0.2188708020799032,0.235170147098414,0.99237362172618693,0.99305981842333746,2018-05-26 15:16:24.535238,2018-05-26 16:10:32.939956
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,39,78,5,50,0.23592294383353543,0.24126540459454482,0.99306576638200972,0.99241542402818028,2018-05-26 15:16:24.535238,2018-05-26 16:11:57.491031
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,40,80,5,50,0.22288839996491391,0.22216413734688195,0.99231195524968696,0.99225036996338623,2018-05-26 15:16:24.535238,2018-05-26 16:13:24.249013
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,1,2,6,50,0.13865878913387744,0.40809203313436476,0.99459999999999993,0.99459999999999993,2018-05-26 16:51:13.789367,2018-05-26 16:52:50.035515
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,2,4,6,50,0.091900230449905043,0.32086182369630917,0.99670000000000003,0.99685000000000001,2018-05-26 16:51:13.789367,2018-05-26 16:54:03.722205
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,3,6,6,50,0.087257346975012418,0.26720675864000704,0.99432711859287026,0.99453707170951233,2018-05-26 16:51:13.789367,2018-05-26 16:55:18.293836
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,4,8,6,50,0.098456467443618148,0.2428789344772635,0.99424675755825898,0.99533572724907526,2018-05-26 16:51:13.789367,2018-05-26 16:56:33.706450
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,6,50,0.083226835835131158,0.041314198179965768,0.99648365639079761,0.99768475570586579,2018-05-26 16:51:13.789367,2018-05-26 16:57:50.888720
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,6,50,0.091280370427920199,0.025589389461830443,0.9949637361450675,0.99709429756123258,2018-05-26 16:51:13.789367,2018-05-26 16:59:09.693185
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,6,50,0.088248220341533429,0.033911526142164403,0.99589140108179719,0.99813381095805676,2018-05-26 16:51:13.789367,2018-05-26 17:00:27.188945
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,6,50,0.077178876876849892,0.041019979576798926,0.99577115670047078,0.99788764044520661,2018-05-26 16:51:13.789367,2018-05-26 17:01:46.802160
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,6,50,0.095464332667323307,0.058183208261239572,0.99552408276693127,0.9977473431773346,2018-05-26 16:51:13.789367,2018-05-26 17:03:09.106384
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,6,50,0.080586854083358611,0.058611253960679399,0.99588525789325044,0.99732661271979306,2018-05-26 16:51:13.789367,2018-05-26 17:04:32.212874
