Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.06177066392324003,0.058467324713532137,0.9950725865384982,0.9955653568952456,2018-05-26 14:18:50.622757,2018-05-26 14:31:37.453100
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.092042653551401676,0.076620839019451339,0.9937122080863473,0.9964092194846076,2018-05-26 14:18:50.622757,2018-05-26 14:31:46.309934
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.11101958299605494,0.050118470044076685,0.9978880724009874,0.9986275201740584,2018-05-26 14:18:50.622757,2018-05-26 14:31:54.183233
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,4,50,0.10867704726824409,0.057856482355533576,0.9956392983302137,0.998224425221628,2018-05-26 14:18:50.622757,2018-05-26 14:32:02.273833
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.12004270896888346,0.047608807292335471,0.9917479738100499,0.9967558393327897,2018-05-26 14:18:50.622757,2018-05-26 14:32:10.562103
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.13555244244122303,0.094313671861360887,0.9943814921483067,0.9976950073414651,2018-05-26 14:18:50.622757,2018-05-26 14:32:18.848975
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.089040672518234637,0.046528370957901292,0.9929324553800012,0.9970880022233107,2018-05-26 14:18:50.622757,2018-05-26 14:32:27.361853
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.077262834464217112,0.040390300392220801,0.9954686739861958,0.9961095379522831,2018-05-26 14:18:50.622757,2018-05-26 14:32:35.840638
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.1999025459861129,0.0356516451158621,0.9910519135645549,0.9917027099670422,2018-05-26 14:18:50.622757,2018-05-26 14:32:43.918003
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.11638207728848381,0.065965111764379608,0.994084235839475,0.9978600115073342,2018-05-26 14:18:50.622757,2018-05-26 14:32:52.069169
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.13951151175539048,0.077908369848577297,0.9928342533979369,0.9970856327466414,2018-05-26 14:18:50.622757,2018-05-26 14:33:00.298503
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.17678462477120196,0.082290484271569778,0.9881789936429076,0.9942644767360065,2018-05-26 14:18:50.622757,2018-05-26 14:33:08.510270
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.038743136058572269,0.05256564303037671,0.996101436381557,0.9958418525211374,2018-05-26 14:18:50.622757,2018-05-26 14:33:16.377149
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,4,50,0.062005116335729048,0.087818193489653334,0.9973304283817178,0.9981071338624818,2018-05-26 14:18:50.622757,2018-05-26 14:33:24.412942
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.085203763024124635,0.063590801079129206,0.9958429883501354,0.9967534734107224,2018-05-26 14:18:50.622757,2018-05-26 14:33:32.749960
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.052159179140098141,0.050188690017927265,0.9930479583633361,0.9940781721508066,2018-05-26 14:18:50.622757,2018-05-26 14:33:41.068390
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.037237184888191603,0.061207257527857467,0.9950444150908733,0.9968810471061647,2018-05-26 14:18:50.622757,2018-05-26 14:33:49.431383
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.078823790077441752,0.035771164209430259,0.9947595977631188,0.9962471192402821,2018-05-26 14:18:50.622757,2018-05-26 14:33:57.332162
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.12228052113344584,0.061885423022168005,0.9925196984535315,0.996810564395166,2018-05-26 14:18:50.622757,2018-05-26 14:34:05.558785
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.074170213214283187,0.068461560149187375,0.9946696580701238,0.9974447578681452,2018-05-26 14:18:50.622757,2018-05-26 14:34:13.840676
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.090301384235510818,0.096940469913432414,0.9953259913076304,0.9976644877911546,2018-05-26 14:18:50.622757,2018-05-26 14:34:22.432370
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.080469133591739503,0.062853017013846574,0.9947886329656469,0.9972134428599095,2018-05-26 14:18:50.622757,2018-05-26 14:34:30.670328
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.093654667480170858,0.10254296318893635,0.9964923233601777,0.9979122026204956,2018-05-26 14:18:50.622757,2018-05-26 14:34:38.601949
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,4,50,0.068050582339328064,0.061557262601697721,0.9933777049607226,0.9964069957380188,2018-05-26 14:18:50.622757,2018-05-26 14:34:46.615751
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,13,26,4,50,0.13194890229811285,0.038224931360514552,0.9965412190451897,0.9969110969891418,2018-05-26 14:18:50.622757,2018-05-26 14:34:54.878231
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,13,26,4,50,0.094378121573882381,0.078680158225612792,0.9904923382515157,0.9950749957221398,2018-05-26 14:18:50.622757,2018-05-26 14:35:03.064599
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,13,26,4,50,0.088804970154708313,0.090067754547334497,0.9944287963402789,0.9976893482497936,2018-05-26 14:18:50.622757,2018-05-26 14:35:10.978075
